,forks_count,language,stargazers,topics,url,watchers_count
610,49,Python,164,"['emd', 'gromov-wasserstein', 'machine-learning', 'numerical-optimization', 'optimal-transport', 'ot-mapping-estimation', 'ot-solver', 'python', 'wasserstein', 'wasserstein-barycenter', 'wasserstein-barycenters', 'wasserstein-discriminant-analysis']",https://api.github.com/repos/rflamary/POT,164
611,50,Python,162,"['deep-learning', 'end-to-end', 'machine-learning', 'neural-networks', 'speech', 'speech-denoising', 'speech-processing', 'wavenet']",https://api.github.com/repos/drethage/speech-denoising-wavenet,162
612,33,AMPL,161,"['bibliography', 'citation-styles', 'conditional-random-fields', 'machine-learning', 'parser', 'ruby', 'science']",https://api.github.com/repos/inukshuk/anystyle,161
613,41,R,160,"['data-science', 'laurae', 'machine-learning', 'r', 'supervised-learning', 'xgboost']",https://api.github.com/repos/Laurae2/Laurae,160
614,33,Python,160,"['machine-learning', 'ml', 'python', 'tensorflow', 'tensorfx']",https://api.github.com/repos/TensorLab/tensorfx,160
615,19,JavaScript,159,"['browser', 'deep-learning', 'machine-learning', 'npm-package', 'tensorflow', 'tensorflow-js', 'yolo']",https://api.github.com/repos/ModelDepot/tfjs-yolo-tiny,159
616,92,,159,"['deep-learning', 'gan', 'machine-learning', 'tensorflow', 'tensorlayer']",https://api.github.com/repos/zsdonghao/deep-learning-book,159
617,20,Python,158,"['data-analysis', 'machine-learning', 'matplotlib', 'python', 'statisics', 'visualization']",https://api.github.com/repos/ayush1997/visualize_ML,158
618,39,Python,158,"['c-plus-plus', 'cpu', 'cuda', 'elastic-net', 'glm', 'gpu', 'lasso', 'machine-learning', 'pca', 'python', 'r', 'rstats', 'svd']",https://api.github.com/repos/h2oai/h2o4gpu,158
619,147,Jupyter Notebook,157,"['cnn-keras', 'convolutional-neural-networks', 'count-vectorizer', 'data-science', 'deep-learning', 'gradient-descent', 'keras', 'lstm', 'machine-learning', 'matplotlib', 'neural-network', 'numpy', 'pandas-tutorial', 'perceptron', 'rnn', 'scikit', 'scikit-learn', 'semicolon', 'sentiment-analysis', 'tutorial']",https://api.github.com/repos/shreyans29/thesemicolon,157
620,49,Python,157,"['image-processing', 'machine-learning', 'python', 'super-resolution']",https://api.github.com/repos/movehand/raisr,157
621,68,Jupyter Notebook,155,"['imooc', 'jupyter-notebooks', 'machine-learning', 'machine-learning-algorithms', 'mooc']",https://api.github.com/repos/liuyubobobo/Play-with-Machine-Learning-Algorithms,155
622,35,,154,"['deep-learning', 'deep-neural-networks', 'machine-learning']",https://api.github.com/repos/vyraun/Megalodon,154
623,35,JavaScript,154,"['client', 'deep-learning', 'http', 'machine-learning', 'savedmodel', 'serving', 'tensorflow', 'tensorflow-models']",https://api.github.com/repos/tobegit3hub/simple_tensorflow_serving,154
624,11,Python,153,"['machine-learning', 'python', 'tensorflow']",https://api.github.com/repos/ajbouh/tfi,153
625,47,Python,153,"['algorithm', 'discrete-optimization', 'global-optimization', 'machine-learning', 'metaheuristics', 'optimization', 'optimization-algorithms', 'optimization-tools', 'particle-swarm-optimization', 'pso', 'swarm-intelligence']",https://api.github.com/repos/ljvmiranda921/pyswarms,153
626,59,Python,153,"['dialogue', 'dialogue-agents', 'dialogue-generation', 'dialogue-manager', 'dialogue-systems', 'dialogues', 'machine-learning', 'machine-learning-library', 'natural-language-generation', 'natural-language-processing']",https://api.github.com/repos/shawnwun/NNDIAL,153
627,16,Swift,153,"['coreml', 'image-processing', 'ios', 'machine-learning', 'neural-network', 'prisma']",https://api.github.com/repos/ileafsolutions/StyleArt,153
628,13,Python,152,"['deep-learning', 'deep-neural-networks', 'machine-learning', 'pytorch']",https://api.github.com/repos/nearai/torchfold,152
629,53,Python,152,"['artificial-intelligence', 'deep-learning', 'gan', 'generative-adversarial-network', 'infogan', 'keras', 'machine-learning', 'tensorflow', 'unsupervised-learning']",https://api.github.com/repos/mjdietzx/GAN-Sandbox,152
630,61,Java,151,"['deep-learning', 'deeplearning4j', 'h2o', 'h2oai', 'kafka', 'kafka-client', 'kafka-streams', 'keras', 'keras-tensorflow', 'machine-learning', 'open-source', 'tensorflow']",https://api.github.com/repos/kaiwaehner/kafka-streams-machine-learning-examples,151
631,49,Python,149,"['django', 'machine-learning', 'recommendation-system']",https://api.github.com/repos/fcurella/django-recommends,149
632,23,Swift,149,"['coreml', 'coreml-models', 'emotion-recognition', 'facial-recognition', 'gender-classification', 'ios', 'machine-learning', 'swift', 'swift4', 'vision']",https://api.github.com/repos/cocoa-ai/FacesVisionDemo,149
633,15,Python,149,"['machine-learning', 'testing']",https://api.github.com/repos/Thenerdstation/mltest,149
634,31,Python,149,"['computer-vision', 'machine-learning', 'video-generator']",https://api.github.com/repos/sergeytulyakov/mocogan,149
635,31,C,149,"['control', 'convex-optimization', 'lasso', 'machine-learning', 'model-predictive-control', 'optimization', 'portfolio-optimization', 'quadratic-programming', 'svm']",https://api.github.com/repos/oxfordcontrol/osqp,149
636,45,Java,148,"['backpropagation', 'java', 'java-swing', 'machine-learning', 'neural-network']",https://api.github.com/repos/Jasonnor/Backpropagation,148
637,45,Jupyter Notebook,148,"['benchmarking', 'machine-learning', 'python', 'scikit-learn']",https://api.github.com/repos/rhiever/sklearn-benchmarks,148
638,45,Scala,147,"['classification', 'committee-models', 'gaussian-processes', 'kernel-methods', 'machine-learning', 'machine-learning-algorithms', 'machine-learning-api', 'regression', 'repl', 'scala', 'scala-library', 'tensorflow']",https://api.github.com/repos/transcendent-ai-labs/DynaML,147
639,58,Python,147,"['classification', 'clustering', 'label-prediction', 'machine-learning', 'multi-label', 'partitioning', 'scikit', 'scikit-learn', 'scikit-multilearn']",https://api.github.com/repos/scikit-multilearn/scikit-multilearn,147
640,17,Python,147,"['fasttext', 'machine-learning', 'nlp', 'numpy', 'python', 'python-bindings', 'word-vectors']",https://api.github.com/repos/vrasneur/pyfasttext,147
641,18,Python,147,"['datasets', 'machine-learning', 'natural-language-processing', 'word-embeddings', 'word-vectors']",https://api.github.com/repos/chakki-works/chakin,147
642,56,Python,147,"['bioinformatics', 'data-science', 'genetics', 'machine-learning', 'transcriptomics', 'visualize-data']",https://api.github.com/repos/theislab/scanpy,147
643,29,Python,146,"['clickbait', 'deep-learning', 'machine-learning']",https://api.github.com/repos/abhishekkrthakur/clickbaits_revisited,146
644,29,HTML,145,"['machine-learning', 'reproducible-research', 'reproducible-science']",https://api.github.com/repos/Kaixhin/FGLab,145
645,13,Rust,145,"['deep-learning', 'machine-learning', 'neural-network', 'rust']",https://api.github.com/repos/millardjn/rusty_sr,145
646,20,Python,144,"['cryptocurrency-trader', 'machine-learning', 'poloniex', 'portfolio-optimization', 'reinforcement-learning', 'sentiment-analysis', 'technical-analysis']",https://api.github.com/repos/bshaw19/Crypto_Trader,144
647,58,Python,144,"['ai', 'hackathon', 'machine-learning', 'naver', 'nlp']",https://api.github.com/repos/naver/ai-hackathon-2018,144
648,19,Python,143,"['deep-learning', 'densenet', 'machine-learning', 'memes', 'neural-networks', 'pytorch', 'vgg16', 'wide-residual-networks']",https://api.github.com/repos/ajbrock/FreezeOut,143
649,25,Python,143,"['forest', 'machine-learning', 'python', 'scientific-computing', 'scikit-learn-api', 'tree']",https://api.github.com/repos/scikit-garden/scikit-garden,143
650,32,JavaScript,143,"['artificial-intelligence', 'artificial-neural-networks', 'data-science', 'deep-learning', 'deep-learning-algorithms', 'deep-learning-library', 'deep-neural-networks', 'deeplearning', 'machine-learning', 'machine-learning-algorithms', 'machinelearning', 'python', 'theano']",https://api.github.com/repos/tariqdaouda/Mariana,143
651,31,Python,142,"['deep-learning', 'machine-learning', 'tinder']",https://api.github.com/repos/philipperemy/Deep-Learning-Tinder,142
652,15,Go,142,"['git', 'git-analysis', 'machine-learning', 'mlosc', 'tensorflow']",https://api.github.com/repos/src-d/hercules,142
653,51,Jupyter Notebook,141,"['machine-learning', 'machine-learning-tutorials', 'python', 'scikit-learn', 'tensorflow']",https://api.github.com/repos/savan77/Practical-Machine-Learning-With-Python,141
654,30,,141,"['computer-vision', 'convolutional-networks', 'deep-kernel-learning', 'deep-learning', 'gaussian-processes', 'kernel-learning', 'machine-learning', 'natural-language-processing', 'neural-machine-translation', 'neural-network', 'representation-learning', 'semi-supervised-learning', 'variational-autoencoders', 'variational-inference']",https://api.github.com/repos/hoangcuong2011/Good-Papers,141
655,54,Python,141,"['computer-vision', 'machine-learning', 'super-resolution', 'tensorflow']",https://api.github.com/repos/jmiller656/EDSR-Tensorflow,141
656,12,Jupyter Notebook,141,"['experiments', 'gradient-boosting', 'machine-learning', 'random-forest', 'research']",https://api.github.com/repos/arogozhnikov/infiniteboost,141
657,11,Swift,141,"['artificial-intelligence', 'artificial-neural-networks', 'deep-learning', 'machine-learning', 'matrix-library', 'perfect', 'swift', 'tensorflow']",https://api.github.com/repos/PerfectlySoft/Perfect-TensorFlow,141
658,41,Python,141,"['atari', 'learning', 'machine-learning', 'open-source', 'paac', 'reinforcement', 'reinforcement-learning', 'tensorflow']",https://api.github.com/repos/Alfredvc/paac,141
659,24,Python,140,"['machine-learning', 'modelling', 'optimization', 'point-process', 'python', 'statistics']",https://api.github.com/repos/X-DataInitiative/tick,140
660,22,Shell,140,"['machine-learning', 'odroid-c2', 'raspberry-pi', 'tensorflow']",https://api.github.com/repos/lhelontra/tensorflow-on-arm,140
661,23,Jupyter Notebook,139,"['cnn', 'deep-learning', 'machine-learning', 'rnn', 'tflearn']",https://api.github.com/repos/emilwallner/How-to-learn-Deep-Learning,139
662,26,Python,139,"['factorization-machines', 'machine-learning', 'polynomial-networks', 'polynomial-regression']",https://api.github.com/repos/scikit-learn-contrib/polylearn,139
663,24,Python,139,"['deep-learning', 'doc2vec', 'machine-learning', 'neural-networks', 'nlp', 'pytorch', 'unsupervised-learning']",https://api.github.com/repos/inejc/paragraph-vectors,139
664,144,Jupyter Notebook,138,"['jupyter-notebook', 'machine-learning', 'neural-networks']",https://api.github.com/repos/CSTR-Edinburgh/mlpractical,138
665,38,Ruby,138,"['machine-learning', 'naive-bayes', 'rails', 'ruby', 'sentiment-analysis']",https://api.github.com/repos/malavbhavsar/sentimentalizer,138
666,27,Jupyter Notebook,138,"['embeddings', 'food', 'machine-learning']",https://api.github.com/repos/altosaar/food2vec,138
667,46,Python,138,"['kaggle', 'machine-learning', 'nlp']",https://api.github.com/repos/PavelOstyakov/toxic,138
668,11,,137,"['docker', 'docker-image', 'machine-learning', 'microsoft', 'microsoft-machine-learning', 'microsoft-machine-learning-server', 'microsoftml']",https://api.github.com/repos/johnpaulada/microsoftmlserver-docker,137
669,28,Swift,137,"['deep-learning', 'machine-learning', 'neural-network', 'swift']",https://api.github.com/repos/Swift-AI/NeuralNet,137
670,27,C++,137,['machine-learning'],https://api.github.com/repos/RGF-team/rgf_python,137
671,25,Python,137,"['bayesian-inference', 'deep-learning', 'machine-learning']",https://api.github.com/repos/mirceamironenco/BayesianRecurrentNN,137
672,26,Jupyter Notebook,136,"['data-engineer', 'data-pipeline', 'data-science', 'luigi', 'machine-learning', 'rest-api', 'spark']",https://api.github.com/repos/unnati-xyz/scalable-data-science-platform,136
673,16,Go,136,"['feature-hash', 'go', 'golang', 'latent-dirichlet-allocation', 'latent-semantic-analysis', 'latent-semantic-indexing', 'lda', 'locality-sensitive-hashing', 'lsa', 'lsh', 'lsi', 'machine-learning', 'natural-language-processing', 'nlp', 'random-indexing', 'random-projections', 'simhash', 'singular-value-decomposition', 'svd', 'tf-idf']",https://api.github.com/repos/james-bowman/nlp,136
674,51,Jupyter Notebook,136,"['cs231n', 'deep-learning', 'machine-learning', 'pytorch', 'stanford-university', 'tensorflow']",https://api.github.com/repos/Burton2000/CS231n-2017,136
675,10,Swift,135,"['coreml', 'im2txt', 'ios', 'keras', 'machine-learning', 'swift']",https://api.github.com/repos/LitleCarl/ShowAndTell,135
676,26,Python,135,"['bagging', 'blending', 'ensemble', 'ensembling', 'machine-learning', 'stacking']",https://api.github.com/repos/vecxoz/vecstack,135
677,35,,135,"['deep-learning', 'guideline', 'machine-learning', 'reinforcement-learning', 'study']",https://api.github.com/repos/0bserver07/Study-Reinforcement-Learning,135
678,14,,134,"['ai', 'algorithm', 'artificial-intelligence', 'data-science', 'machine-learning', 'neural-network']",https://api.github.com/repos/Mybridge/machine-learning-open-source,134
679,13,JavaScript,134,"['deep-learning', 'firebase', 'job-board', 'machine-learning']",https://api.github.com/repos/vzhong/dashboard,134
680,81,Jupyter Notebook,134,"['computer-vision', 'data-science', 'machine-learning', 'optimization', 'projects', 'python']",https://api.github.com/repos/vsmolyakov/experiments_with_python,134
681,41,Java,134,"['authorship-attribution', 'java', 'machine-learning', 'machine-learning-library', 'stylometry']",https://api.github.com/repos/evllabs/JGAAP,134
682,38,Python,133,"['artificial-intelligence', 'machine-learning', 'natural-language-processing']",https://api.github.com/repos/Pinafore/qb,133
683,47,Java,133,"['java', 'machine-learning', 'python']",https://api.github.com/repos/wen-fei/choice,133
684,52,C#,133,"['artificial-intelligence', 'cntk', 'cognitive-services', 'deep-learning', 'deep-neural-network', 'image-classification', 'image-processing', 'machine-learning', 'neural-network', 'object-detection']",https://api.github.com/repos/deepakkumar1984/SiaNet,133
685,20,Python,132,"['data-science', 'machine-learning', 'python']",https://api.github.com/repos/Speedml/speedml,132
686,22,Jupyter Notebook,131,"['data-science', 'jupyter-notebook', 'machine-learning', 'python']",https://api.github.com/repos/Erlemar/Erlemar.github.io,131
687,24,Java,131,"['bot', 'ink', 'machine-learning']",https://api.github.com/repos/rabidgremlin/Mutters,131
688,56,Python,131,"['machine-learning', 'text-classification']",https://api.github.com/repos/yassersouri/classify-text,131
689,61,Jupyter Notebook,130,"['data-science', 'deep-learning', 'machine-learning', 'reinforcement-learning', 'sql', 'statistics', 'system']",https://api.github.com/repos/ShuaiW/data-science-question-answer,130
690,24,Python,130,"['computing', 'data-analysis', 'data-mining', 'data-science', 'data-visualization', 'ipython', 'jupyter', 'jupyter-notebook', 'machine-learning', 'numerical-computation', 'python', 'visualization']",https://api.github.com/repos/ipython-books/cookbook-2nd,130
691,12,Go,130,"['dep', 'glove', 'go', 'golang', 'gorgonia', 'machine-learning', 'natural-language-processing', 'shallow-neural-network', 'word-embeddings', 'word2vec']",https://api.github.com/repos/ynqa/word-embedding,130
692,16,Python,130,"['deep-learning', 'lua', 'machine-learning', 'python', 'torch']",https://api.github.com/repos/bshillingford/python-torchfile,130
